plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
CAND3956,,Jays,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Jays,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Chickadees,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Crows,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Crows,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Crows,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Finches,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Nuthatches,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Warblers,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Waxwings,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Waxwings,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Wrens,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Thrushes,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Titmice,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Titmice,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Titmice,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Wrens,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Warblers,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Warblers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Hummingbirds,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Hummingbirds,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Thrashers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Wood Warblers,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Wood Warblers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND3956,,Thrushes,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Woodpeckers,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Vireos,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Wrens,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Wrens,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Wrens,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Vireos,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Waxwings,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Waxwings,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Wood Warblers,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Wood Warblers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Waxwings,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Woodpeckers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Woodpeckers,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Finches,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Warblers,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Warblers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Warblers,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Hummingbirds,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Hummingbirds,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Hummingbirds,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Jays,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Thrashers,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Jays,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Grosbeaks,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Wood Warblers,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Mockingbirds,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Mockingbirds,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Nuthatches,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Nuthatches,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Nuthatches,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Orioles,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Grosbeaks,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Grosbeaks,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Orioles,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Sparrows,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Sparrows,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Sparrows,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Thrashers,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Thrashers,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Thrushes,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Mockingbirds,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Thrushes,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Thrushes,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Titmice,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Titmice,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Titmice,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Vireos,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Cardinals,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Cardinals,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Cardinals,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Chickadees,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Chickadees,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Buntings,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Finches,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Finches,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Orioles,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Buntings,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Buntings,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Jays,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Chickadees,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Crows,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Crows,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND4654,,Crows,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Crows,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Finches,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Finches,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Grosbeaks,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Chickadees,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Buntings,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Hummingbirds,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Hummingbirds,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Hummingbirds,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Jays,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Chickadees,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Chickadees,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Crows,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Crows,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Grosbeaks,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Buntings,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Buntings,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Cardinals,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Cardinals,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Cardinals,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Mockingbirds,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Finches,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Grosbeaks,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Thrushes,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Thrushes,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Titmice,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Titmice,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Vireos,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Orioles,Birds,broad_guild,,,Bird direct food,fruit,fruit,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Orioles,Birds,broad_guild,,,Bird direct food,seed/grain,seed/grain,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
CAND5003,,Orioles,Birds,broad_guild,,,Bird direct food,nectar,flower nectar,,Food,C - documented broad bird group,Audubon ZIP 78666 / Hays context,0.26,Central Texas Bird Audubon interactions,National Audubon Society,https://www.audubon.org/native-plants
