dashboard_row_number,plant_id,plant_scientific_name,plant_common_name,insect_scientific_name,insect_common_name,insect_group,insect_order,insect_family,interaction_category,interaction_raw_term,plant_part,life_stage,use_label,evidence_grade,scope,source_layer,citation_text,source_urls_parsed,doi_parsed,uuid_or_record_id_parsed,first_url,verification_bucket,citation_status,github_action
17357,PLT0131,Ranunculus macranthus,Large Buttercup,Colias eurytheme,,Butterflies & moths,Lepidoptera,Pieridae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5201290 | https://www.inaturalist.org/observations/5842775,https://www.inaturalist.org/observations/5201290 | https://www.inaturalist.org/observations/5842775,,,https://www.inaturalist.org/observations/5201290,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17360,PLT0131,Ranunculus macranthus,Large Buttercup,Junonia coenia,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5224651 | https://www.inaturalist.org/observations/5839758,https://www.inaturalist.org/observations/5224651 | https://www.inaturalist.org/observations/5839758,,,https://www.inaturalist.org/observations/5224651,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17363,PLT0131,Ranunculus macranthus,Large Buttercup,Phyciodes phaon,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5178012,https://www.inaturalist.org/observations/5178012,,,https://www.inaturalist.org/observations/5178012,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17365,PLT0131,Ranunculus macranthus,Large Buttercup,Phyciodes tharos,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/5219889,https://www.inaturalist.org/observations/5219889,,,https://www.inaturalist.org/observations/5219889,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17458,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Calephelis nemesis,,Butterflies & moths,Lepidoptera,Riodinidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/13104826,https://www.inaturalist.org/observations/13104826,,,https://www.inaturalist.org/observations/13104826,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17460,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Callophrys gryneus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/3159433,https://www.inaturalist.org/observations/3159433,,,https://www.inaturalist.org/observations/3159433,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17464,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Phaeostrymon alcestis,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/1507970,https://www.inaturalist.org/observations/1507970,,,https://www.inaturalist.org/observations/1507970,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17520,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Brachygastra mellifica,,Wasps & ants,Hymenoptera,Vespidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/114404588,https://www.inaturalist.org/observations/114404588,,,https://www.inaturalist.org/observations/114404588,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17521,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Brachygastra mellifica,,Wasps & ants,Hymenoptera,Vespidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/114404588,https://www.inaturalist.org/observations/114404588,,,https://www.inaturalist.org/observations/114404588,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17522,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Euodynerus annulatus,,Wasps & ants,Hymenoptera,Eumenidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/77359959,https://www.inaturalist.org/observations/77359959,,,https://www.inaturalist.org/observations/77359959,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17523,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Euodynerus annulatus,,Wasps & ants,Hymenoptera,Eumenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/77359959,https://www.inaturalist.org/observations/77359959,,,https://www.inaturalist.org/observations/77359959,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17524,PLT0132,Ratibida columnifera,"Mexican Hat, Red-spike Mexican Hat, Upright Prairie Coneflower, Prairie Coneflower, Long-headed Coneflower, Thimbleflower",Euodynerus hidalgo,,Wasps & ants,Hymenoptera,Eumenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/7453955,https://www.inaturalist.org/observations/7453955,,,https://www.inaturalist.org/observations/7453955,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17666,PLT0203,Rhus aromatica,"Fragrant Sumac, Aromatic Sumac, Lemon Sumac, Polecat Bush",Lasioglossum bardum,,Native bees,Hymenoptera,Halictidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,"Austin, 15 mi W",Hays County Insect simplified.csv,20b5e496-1ed6-11e3-bfac-90b11c41863e,,,20b5e496-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
17823,PLT0204,Rhus microphylla,Littleleaf Sumac,Strymon melinus,,Butterflies & moths,Lepidoptera,Lycaenidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/71375961,https://www.inaturalist.org/observations/71375961,,,https://www.inaturalist.org/observations/71375961,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17824,PLT0204,Rhus microphylla,Littleleaf Sumac,Strymon melinus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/71375961,https://www.inaturalist.org/observations/71375961,,,https://www.inaturalist.org/observations/71375961,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17854,PLT0205,Rhus virens,"Evergreen Sumac, Tobacco Sumac, Lambrisco, Lentrisco",Caloptilia rhoifoliella,,Butterflies & moths,Lepidoptera,Gracillariidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/168740044,https://www.inaturalist.org/observations/168740044,,,https://www.inaturalist.org/observations/168740044,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17922,PLT0133,Rhynchospora colorata,"Whitetop Sedge, White-topped Sedge, Starrush Whitetop, Star Sedge, Star Rush",Strymon istapa,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/174804373,https://www.inaturalist.org/observations/174804373,,,https://www.inaturalist.org/observations/174804373,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17932,PLT0174,Rivina humilis,"Pigeonberry, Rouge Plant, Baby-peppers, Bloodberry",Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/245252191,https://www.inaturalist.org/observations/245252191,,,https://www.inaturalist.org/observations/245252191,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17958,PLT0134,Rudbeckia hirta,"Black-eyed Susan, Common Black-eyed Susan, Brown-eyed Susan, Blackeyed Susan",Phyciodes vesta,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/160833006,https://www.inaturalist.org/observations/160833006,,,https://www.inaturalist.org/observations/160833006,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17961,PLT0134,Rudbeckia hirta,"Black-eyed Susan, Common Black-eyed Susan, Brown-eyed Susan, Blackeyed Susan",Strymon melinus,,Butterflies & moths,Lepidoptera,Lycaenidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/211180029,https://www.inaturalist.org/observations/211180029,,,https://www.inaturalist.org/observations/211180029,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
17966,PLT0134,Rudbeckia hirta,"Black-eyed Susan, Common Black-eyed Susan, Brown-eyed Susan, Blackeyed Susan",Calycomyza platyptera,,Flower flies & other flies,Diptera,Agromyzidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/152418136,https://www.inaturalist.org/observations/152418136,,,https://www.inaturalist.org/observations/152418136,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18242,PLT0283,Salix nigra,"Black Willow, Gulf Black Willow, Swamp Willow, Sauz",Furcula cinerea,,Butterflies & moths,Lepidoptera,Notodontidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/248820961,https://www.inaturalist.org/observations/248820961,,,https://www.inaturalist.org/observations/248820961,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18259,PLT0283,Salix nigra,"Black Willow, Gulf Black Willow, Swamp Willow, Sauz",Hyalophora cecropia,,Butterflies & moths,Lepidoptera,Saturniidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/80868207,https://www.inaturalist.org/observations/80868207,,,https://www.inaturalist.org/observations/80868207,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18427,PLT0283,Salix nigra,"Black Willow, Gulf Black Willow, Swamp Willow, Sauz",Colletes thoracicus,,Native bees,Hymenoptera,Colletidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Lexington,Hays County Insect simplified.csv,3346b17e-1ed6-11e3-bfac-90b11c41863e | 3346b3d3-1ed6-11e3-bfac-90b11c41863e | 3346b620-1ed6-11e3-bfac-90b11c41863e | 3346b871-1ed6-11e3-bfac-90b11c41863e | 3346babc-1ed6-11e3-bfac-90b11c41863e,,,3346b17e-1ed6-11e3-bfac-90b11c41863e | 3346b3d3-1ed6-11e3-bfac-90b11c41863e | 3346b620-1ed6-11e3-bfac-90b11c41863e | 3346b871-1ed6-11e3-bfac-90b11c41863e | 3346babc-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
18436,PLT0283,Salix nigra,"Black Willow, Gulf Black Willow, Swamp Willow, Sauz",Hylaeus modestus,,Native bees,Hymenoptera,Colletidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Luling,Hays County Insect simplified.csv,1ec20722-1ed6-11e3-bfac-90b11c41863e | 25288fa5-1ed6-11e3-bfac-90b11c41863e | 3a77dadb-1ed6-11e3-bfac-90b11c41863e | 3bef5a18-1ed6-11e3-bfac-90b11c41863e,,,1ec20722-1ed6-11e3-bfac-90b11c41863e | 25288fa5-1ed6-11e3-bfac-90b11c41863e | 3a77dadb-1ed6-11e3-bfac-90b11c41863e | 3bef5a18-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
18443,PLT0283,Salix nigra,"Black Willow, Gulf Black Willow, Swamp Willow, Sauz",Melissodes gilensis,,Native bees,Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Davis Mountains,Hays County Insect simplified.csv,22eac9b9-1ed6-11e3-bfac-90b11c41863e,,,22eac9b9-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
18453,PLT0283,Salix nigra,"Black Willow, Gulf Black Willow, Swamp Willow, Sauz",Xylocopa californica,,Native bees,Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Davis Mountains,Hays County Insect simplified.csv,193791ab-1ed6-11e3-bfac-90b11c41863e,,,193791ab-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
18562,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/104124198,https://www.inaturalist.org/observations/104124198,,,https://www.inaturalist.org/observations/104124198,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18564,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Dione vanillae,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/50558208,https://www.inaturalist.org/observations/50558208,,,https://www.inaturalist.org/observations/50558208,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18566,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Helicoverpa zea,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4100877,https://www.inaturalist.org/observations/4100877,,,https://www.inaturalist.org/observations/4100877,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18577,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Pyrausta inornatalis,,Butterflies & moths,Lepidoptera,Crambidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17979330,https://www.inaturalist.org/observations/17979330,,,https://www.inaturalist.org/observations/17979330,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18589,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18590,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18594,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,,,https://www.inaturalist.org/observations/124942019,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18597,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/188438980,https://www.inaturalist.org/observations/188438980,,,https://www.inaturalist.org/observations/188438980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18598,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,,,https://www.inaturalist.org/observations/207939111,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18604,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Thoracobombus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,,,https://www.inaturalist.org/observations/154262599,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18610,PLT0139,Salvia azurea,"Pitcher Sage, Blue Sage",Parazumia tolteca,,Wasps & ants,Hymenoptera,Eumenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/114776979,https://www.inaturalist.org/observations/114776979,,,https://www.inaturalist.org/observations/114776979,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18614,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Danaus gilippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/8744182,https://www.inaturalist.org/observations/8744182,,,https://www.inaturalist.org/observations/8744182,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18617,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/104124198,https://www.inaturalist.org/observations/104124198,,,https://www.inaturalist.org/observations/104124198,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18618,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/8744184,https://www.inaturalist.org/observations/8744184,,,https://www.inaturalist.org/observations/8744184,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18620,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Dione vanillae,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/50558208,https://www.inaturalist.org/observations/50558208,,,https://www.inaturalist.org/observations/50558208,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18622,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Helicoverpa zea,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4100877,https://www.inaturalist.org/observations/4100877,,,https://www.inaturalist.org/observations/4100877,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18635,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Pyrausta inornatalis,,Butterflies & moths,Lepidoptera,Crambidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17979330,https://www.inaturalist.org/observations/17979330,,,https://www.inaturalist.org/observations/17979330,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18647,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18648,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18653,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,,,https://www.inaturalist.org/observations/124942019,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18656,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Bombus sonorus,,Native bees,Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/188438980,https://www.inaturalist.org/observations/188438980,,,https://www.inaturalist.org/observations/188438980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18657,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Bombus sonorus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,,,https://www.inaturalist.org/observations/207939111,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18663,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Thoracobombus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,,,https://www.inaturalist.org/observations/154262599,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18669,PLT0228,Salvia ballotiflora,Shrubby Blue Sage,Parazumia tolteca,,Wasps & ants,Hymenoptera,Eumenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/114776979,https://www.inaturalist.org/observations/114776979,,,https://www.inaturalist.org/observations/114776979,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18735,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/104124198,https://www.inaturalist.org/observations/104124198,,,https://www.inaturalist.org/observations/104124198,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
